
[2020-10-18 20:50:01.811]  Suyun Seviyesi:556
[2020-10-18 20:50:01.811] 13.20 celsius
[2020-10-18 20:50:01.859] 60cm'den daha uzak
[2020-10-18 20:50:02.334] Isik seviyesi:72
[2020-10-18 20:50:03.081] 
[2020-10-18 20:50:03.081]  Suyun Seviyesi:557
[2020-10-18 20:50:03.081] 14.66 celsius
[2020-10-18 20:50:03.134] 60cm'den daha uzak
[2020-10-18 20:50:03.604] Isik seviyesi:79
[2020-10-18 20:50:04.347] 
[2020-10-18 20:50:04.347]  Suyun Seviyesi:555
[2020-10-18 20:50:04.347] 13.20 celsius
[2020-10-18 20:50:04.396] 60cm'den daha uzak
[2020-10-18 20:50:04.872] Isik seviyesi:64
[2020-10-18 20:50:05.616] 
[2020-10-18 20:50:05.616]  Suyun Seviyesi:539
[2020-10-18 20:50:05.616] 51.32 celsius
[2020-10-18 20:50:05.665] 60cm'den daha uzak
[2020-10-18 20:50:06.141] Isik seviyesi:66
[2020-10-18 20:50:06.886] 
[2020-10-18 20:50:06.886]  Suyun Seviyesi:492
[2020-10-18 20:50:06.886] 39.10 celsius
[2020-10-18 20:50:06.935] 60cm'den daha uzak
[2020-10-18 20:50:07.412] Isik seviyesi:66
[2020-10-18 20:50:08.157] 
[2020-10-18 20:50:08.157]  Suyun Seviyesi:591
[2020-10-18 20:50:08.157] 50.83 celsius
[2020-10-18 20:50:08.207] 60cm'den daha uzak
[2020-10-18 20:50:08.680] Isik seviyesi:65
[2020-10-18 20:50:09.424] 
[2020-10-18 20:50:09.424]  Suyun Seviyesi:672
[2020-10-18 20:50:09.424] 14.17 celsius
[2020-10-18 20:50:09.472] 60cm'den daha uzak
[2020-10-18 20:50:09.948] Isik seviyesi:74
[2020-10-18 20:50:10.692] 
[2020-10-18 20:50:10.692]  Suyun Seviyesi:660
[2020-10-18 20:50:10.692] 51.32 celsius
[2020-10-18 20:50:10.744] 60cm'den daha uzak
[2020-10-18 20:50:11.216] Isik seviyesi:71
[2020-10-18 20:50:11.961] 
[2020-10-18 20:50:11.961]  Suyun Seviyesi:605
[2020-10-18 20:50:11.961] 17.11 celsius
[2020-10-18 20:50:12.012] 60cm'den daha uzak
[2020-10-18 20:50:12.483] Isik seviyesi:74
[2020-10-18 20:50:13.229] 
[2020-10-18 20:50:13.229]  Suyun Seviyesi:621
[2020-10-18 20:50:13.229] 47.41 celsius
[2020-10-18 20:50:13.279] 60cm'den daha uzak
[2020-10-18 20:50:13.751] Isik seviyesi:62
[2020-10-18 20:50:14.496] 
[2020-10-18 20:50:14.496]  Suyun Seviyesi:577
[2020-10-18 20:50:14.496] 16.13 celsius
[2020-10-18 20:50:14.543] 60cm'den daha uzak
[2020-10-18 20:50:15.015] Isik seviyesi:62
[2020-10-18 20:50:15.762] 
[2020-10-18 20:50:15.762]  Suyun Seviyesi:496
[2020-10-18 20:50:15.762] 43.50 celsius
[2020-10-18 20:50:15.812] 60cm'den daha uzak
[2020-10-18 20:50:16.286] Isik seviyesi:62
[2020-10-18 20:50:17.034] 
[2020-10-18 20:50:17.034]  Suyun Seviyesi:476
[2020-10-18 20:50:17.034] 13.20 celsius
[2020-10-18 20:50:17.080] 60cm'den daha uzak
[2020-10-18 20:50:17.555] Isik seviyesi:62
[2020-10-18 20:50:18.300] 
[2020-10-18 20:50:18.300]  Suyun Seviyesi:493
[2020-10-18 20:50:18.300] 16.13 celsius
[2020-10-18 20:50:18.348] 60cm'den daha uzak
[2020-10-18 20:50:18.822] Isik seviyesi:59
[2020-10-18 20:50:19.567] 
[2020-10-18 20:50:19.567]  Suyun Seviyesi:452
[2020-10-18 20:50:19.567] 31.77 celsius
[2020-10-18 20:50:19.614] 60cm'den daha uzak
[2020-10-18 20:50:20.088] Isik seviyesi:71
[2020-10-18 20:50:20.834] 
[2020-10-18 20:50:20.834]  Suyun Seviyesi:382
[2020-10-18 20:50:20.834] 39.10 celsius
[2020-10-18 20:50:20.882] 60cm'den daha uzak
[2020-10-18 20:50:21.356] Isik seviyesi:62
[2020-10-18 20:50:22.101] 
[2020-10-18 20:50:22.101]  Suyun Seviyesi:510
[2020-10-18 20:50:22.101] 23.95 celsius
[2020-10-18 20:50:22.151] 60cm'den daha uzak
[2020-10-18 20:50:22.625] Isik seviyesi:66
[2020-10-18 20:50:23.371] 
[2020-10-18 20:50:23.371]  Suyun Seviyesi:427
[2020-10-18 20:50:23.371] 15.64 celsius
[2020-10-18 20:50:23.421] 60cm'den daha uzak
[2020-10-18 20:50:23.894] Isik seviyesi:70
[2020-10-18 20:50:24.638] 
[2020-10-18 20:50:24.638]  Suyun Seviyesi:365
[2020-10-18 20:50:24.639] 24.93 celsius
[2020-10-18 20:50:24.686] 60cm'den daha uzak
[2020-10-18 20:50:25.160] Isik seviyesi:67
[2020-10-18 20:50:25.903] 
[2020-10-18 20:50:25.903]  Suyun Seviyesi:351
[2020-10-18 20:50:25.903] 24.44 celsius
[2020-10-18 20:50:25.936] 32cm'den daha yakın
[2020-10-18 20:50:25.936] 19 cm
[2020-10-18 20:50:26.420] Isik seviyesi:70
[2020-10-18 20:50:27.162] 
[2020-10-18 20:50:27.162]  Suyun Seviyesi:340
[2020-10-18 20:50:27.162] 21.51 celsius
[2020-10-18 20:50:27.196] 32cm'den daha yakın
[2020-10-18 20:50:27.196] 17 cm
[2020-10-18 20:50:27.677] Isik seviyesi:67
[2020-10-18 20:50:28.423] 
[2020-10-18 20:50:28.424]  Suyun Seviyesi:328
[2020-10-18 20:50:28.424] 19.06 celsius
[2020-10-18 20:50:28.473] 60cm'den daha uzak
[2020-10-18 20:50:28.943] Isik seviyesi:70
[2020-10-18 20:50:29.686] 
[2020-10-18 20:50:29.686]  Suyun Seviyesi:313
[2020-10-18 20:50:29.686] 21.02 celsius
[2020-10-18 20:50:29.720] 36 cm
[2020-10-18 20:50:30.201] Isik seviyesi:67
[2020-10-18 20:50:30.944] 
[2020-10-18 20:50:30.944]  Suyun Seviyesi:307
[2020-10-18 20:50:30.944] 27.37 celsius
[2020-10-18 20:50:30.980] 35 cm
[2020-10-18 20:50:31.461] Isik seviyesi:79
[2020-10-18 20:50:32.205] 
[2020-10-18 20:50:32.205]  Suyun Seviyesi:295
[2020-10-18 20:50:32.205] 32.75 celsius
[2020-10-18 20:50:32.237] 32cm'den daha yakın
[2020-10-18 20:50:32.237] 13 cm
[2020-10-18 20:50:32.719] Isik seviyesi:67
[2020-10-18 20:50:33.461] 
